Plate	Inplatecount	Sample	IgG1_RBD alpha	IgG1_N	IgG1_RBD beta	IgG1_RBD omicron	IgG1_RBD lambda	IgG1_RBD gamma	IgG1_zebra	IgG1_Eadp501	IgG1_RBD delta	IgG1_RBD wuhan	IgG1_AMA1	IgG1_MSP1	IgG1_HRPII	IgG1_Tetanus	IgG1_HCoV-229E	IgG1_HCoV-NL63	IgG1_HCoV-OC43	IgG1_pp28	IgG1_pp65	IgG1_EBNA1	IgG1_VCA	IgG1_FL spike	IgG1_BSA	IgG1_CelTos	IgG1_CSP	IgG1_HCoV-HKU1
PLATE1	1	BACKGROUND0	272	40	143	25	150	142	42	0.5	313	158	1925	815	104	332	187	190.5	641.5	99.5	35	542	512.5	96.5	62	80.5	138	87
PLATE1	1	AF-MIX-S1	258	120.5	76	19	49	163	1824	59	303	76.5	28714	24555	1472	18386	24098.5	15322	34701	13068	281	16718	23230	262.5	77	270	1142	39065
PLATE1	1	AF-MIX-S2	228	216	78	9.5	47	206.5	3375	92.5	259	128.5	61992	43791.5	1962	31384	32298	24255	71029	12538	342	57730	51926	382	103	191	2340	41507
PLATE1	1	AF-MIX-S3	131	170.5	85.5	22	56	134	1331	66	135	91	27831	18234	764	24529	18074	11662	42980.5	4384	173	44854	32012	226	69	136.5	1099	20884.5
PLATE1	1	AF-MIX-S4	81	130	66	-39	-4	84.5	1146	53.5	113	112	20182.5	8760	716	15803	9506	5722	22433	2064.5	147	17509	22136	193.5	120	98	1215	8333
PLATE1	1	AF-MIX-S5	-29	-39	-14.5	-80	-66	-24	387	-39	10	13	6206	3132	259	5205	3049.5	1911.5	7409	630.5	14.5	5798	6695	37	153	15.5	483	2411
PLATE1	1	AF-MIX-S6	-20	-37	-17.5	-40	-45.5	4	233.5	-30	16.5	23	3141	1867	161.5	3468	1983	1142	4381	413	1	3058.5	3744	26	133	19	271	1331
PLATE1	1	AF-MIX-S7	1	-26.5	-0.5	-32	-8	24.5	111	-29	29	-7	1509	874	87	1712	1071.5	558	2064	222	20	1378	1617.5	38	97	53	168	650
PLATE1	2	BACKGROUND0	74	9.5	38.5	33.5	48	66	49	15	98	58	83	60	66	138	107	97.5	199	79	39	98.5	103	61	48	90	107	56.5
PLATE1	2	AF-MIX-S1	148	121	80	6.5	46	138	1512	62	172	115	38731.5	18201	959	25935.5	19778	11784	55195	4203.5	198	40971	44341.5	230	79	159.5	1002	20726
PLATE1	2	AF-MIX-S2	223	187	81	6.5	15	234	4446	62	233	148	51866.5	41492.5	1338	34694.5	37368	24435	84199.5	13041	261.5	53043	47330.5	413.5	106	246	2356.5	46622
PLATE1	2	AF-MIX-S3	115	185	94	16.5	14	131	2051	70	188.5	108	44511	20827	1153	27968	20359	12140	50544	5425	215	43768.5	44351	287	92	147.5	1437	22438
PLATE1	2	AF-MIX-S4	67.5	72	61.5	-38.5	-13	64	1100.5	29	111.5	115	16388	8552	634	13618	8852	4867	19540.5	1846.5	118	15264	18992	144	133	76.5	1198.5	6460
PLATE1	2	AF-MIX-S5	-23	-19	-30	-57	-54	-16	346	-24	16	6	4829.5	2647	210	4986	3148.5	1682	6525	604	14.5	5094	5996.5	13	148	41	310	2193
PLATE1	2	AF-MIX-S6	-41	-38	-25	-56	-42	-11.5	237	-37	22	-12	2897	1698.5	159	3398.5	1725	950	4199	330	16	2745	3101	19	126	31.5	207.5	1190
PLATE1	2	AF-MIX-S7	7	4	-0.5	-17	8	22	137.5	9	28	13.5	1467.5	960	112	1552	900	548	2106.5	203	26.5	1482	1733.5	36	82	52	153.5	593
PLATE1	3	BACKGROUND0	1372	118	456	44.5	660.5	545.5	61.5	8.5	1329.5	755	750.5	370	74.5	1554.5	452.5	408	1929.5	90.5	59	1199.5	626	444.5	63.5	75.5	138	302.5
PLATE1	1	POST-VACC-S1	39136.5	17874	49373	10923.5	42449.5	38953.5	917.5	168	32076	44266	-70	5826	67.5	40633	31013	16663.5	71652	304	533.5	27609	33778	37411.5	337	335	68	53966
PLATE1	1	POST-VACC-S2	94985.5	20974.5	79207.5	17146.5	76465.5	68845	1616.5	491.5	112820	82029.5	47.5	6283.5	418.5	54792.5	24035.5	19922.5	79287.5	522.5	904.5	78167.5	60642	39368.5	276.5	278.5	145.5	31816
PLATE1	1	POST-VACC-S3	19984	1443.5	12587	909	13316	10658	148	56.5	23195	13886	80.5	501	119	8979	1392	1382	11315	93	107	8986	3535	5693	55	112	135.5	1640.5
PLATE1	1	POST-VACC-S4	7991.5	685.5	3305.5	261.5	4599	4088	77.5	33.5	9062.5	5477.5	87.5	240.5	74.5	5007.5	784.5	737	4912.5	93.5	60	2885.5	1267.5	1924.5	61.5	95.5	151.5	826.5
PLATE1	1	POST-VACC-S5	1446.5	130.5	670.5	48.5	832.5	709.5	59.5	14.5	1647.5	900.5	140	75.5	55.5	828.5	219	199.5	1070.5	82.5	38.5	526.5	273	419.5	58.5	83.5	124	172
PLATE1	1	POST-VACC-S6	434.5	60	191.5	29	267.5	249.5	53.5	21.5	571	313.5	121.5	78.5	65.5	296.5	118	116	403.5	68.5	35.5	187.5	125.5	150.5	42.5	88	115.5	84.5
PLATE1	1	POST-VACC-S7	197	25	99	36	121	143	38	26	224.5	115	139.5	45	59	105	87	105	164.5	59	41	71	58	79	40	91	107	40
PLATE1	4	BACKGROUND0	418	81	222	43	308	231	53.5	19.5	535	259	201	104	79	494.5	176	166	555.5	69.5	54.5	268	175	193.5	42	76	118	89
PLATE1	2	POST-VACC-S1	51630	24793	64060	18680.5	58371	57731	1642	373.5	42147.5	40125.5	39.5	9687	444	49825	30985.5	27135	95114	457	719.5	58496.5	53138.5	37852	308	338	61	59696
PLATE1	2	POST-VACC-S2	83435	17912.5	63258.5	12628	76477	59442	709.5	287	93500.5	68331	45	4133	250.5	50051	18769.5	16678.5	78225	353	1105.5	66914	49342.5	34764	219	236	108	28412
PLATE1	2	POST-VACC-S3	18135	1462	9476.5	680	13381	10699	120	68	21676	16239	107	428	116	9876	1551.5	1430	12094	92	128	9196.5	4075	5570.5	54	107	160.5	1726.5
PLATE1	2	POST-VACC-S4	6558	677.5	3346	252	4477	3983	85	27	8506	6235	114	257	84	4290.5	722	736	4625	96	54	3054.5	1329	1853	57	101	129	747
PLATE1	2	POST-VACC-S5	1270	159	742	67	950	757	55	23	1575	893.5	62	71	62	907.5	183.5	212	1039	66.5	29	493	219	360	51	80	113	147
PLATE1	2	POST-VACC-S6	429.5	48.5	190.5	36	232.5	259.5	50	9	421.5	261.5	53.5	45.5	75.5	241.5	98.5	108.5	307.5	72.5	53	136	98.5	113	50.5	64.5	84.5	63
PLATE1	2	POST-VACC-S7	130	28.5	75.5	26.5	86.5	113.5	44	19.5	163.5	91	58	44	75	95.5	77.5	105.5	139.5	69.5	62.5	54.5	48.5	65.5	35.5	102.5	105.5	27
PLATE1	5	BACKGROUND0	126	46	66	37.5	107	97	55	31	164.5	80.5	1942.5	997	142.5	135	150	232	604	107	54	478	421	88	44	86	123	82.5
PLATE1	1	HCAM-002-S1	375.5	22	1322	278	908	804	44	26	487	334.5	198.5	207	63	757	188	219	1550	81	55	426.5	46	749.5	44	90.5	87	150.5
PLATE1	1	HCAM-002-S2	1866	37	234.5	79	554	320.5	52	34	1625	731	68.5	63	76	867.5	108	113	203	79.5	57	98	87	136	37	84.5	109	50.5
PLATE1	1	HCAM-002-S3	87.5	30	43.5	24.5	48.5	72	53	20	110	33	64.5	71	82.5	350	78.5	85.5	84.5	69	43	54	30	50	39	82.5	95.5	26
PLATE1	1	HCAM-002-S4	47	18	36.5	26.5	51	53	37	17.5	73.5	14.5	95	56.5	62	93	76	97.5	69	61	41	14	25.5	45	50	79.5	89.5	27
PLATE1	1	HCAM-002-S5	20.5	13.5	14.5	32.5	23.5	47	38.5	21.5	35.5	9.5	182.5	60.5	61.5	8.5	58	77	69.5	44.5	29.5	3.5	28	33.5	47.5	72.5	102.5	20.5
PLATE1	1	HCAM-002-S6	38	37.5	28	40	42	61	52	22	60	29	815	232.5	81	28	80.5	102.5	108.5	66	46.5	60	140	53	38	111	102.5	33
PLATE1	1	HCAM-002-S7	52	26	39.5	33	39	80.5	51	21.5	78	34	1041	143	70	37	68.5	93	126	57	35	65	92.5	56	45	85	98	31
PLATE1	6	BACKGROUND0	286	37	169	33	207	197	47	21	366.5	159.5	1734	183.5	79	201	98	122	281	72.5	69	185.5	232	105.5	45	79	109.5	60
PLATE1	2	HCAM-002-S1	154	35	567.5	149	319	387	57	26	225	167	445	131	73	216	175	153	1003	77.5	52	412	185	304.5	43	80.5	104.5	176.5
PLATE1	2	HCAM-002-S2	664	12	151	33	278	177	37	13	684	377	381	95	74	313	76	94	174	65	34	148.5	88.5	68	49	81	86.5	36
PLATE1	2	HCAM-002-S3	86.5	21	35.5	33.5	57.5	84	59	22.5	100	32.5	541.5	96.5	87.5	190	71.5	103.5	145.5	55	34.5	186.5	42.5	46.5	44.5	94.5	102.5	37.5
PLATE1	2	HCAM-002-S4	32	20	22	31.5	26	50.5	40.5	14	41	25	140	65.5	64	34	73	93	101	56	38.5	50	28	37	56	91	99	35.5
PLATE1	2	HCAM-002-S5	39	30	31	30.5	45	60	49	30	62	22.5	469.5	309.5	79	26.5	97	165	321	62	57	43	50.5	53	44	84	113	43
PLATE1	2	HCAM-002-S6	40.5	38	16	26.5	41	60	53.5	28.5	91.5	37	102	167	68	36.5	77	116	164	57	47	53	73	46.5	48	79	98	33
PLATE1	2	HCAM-002-S7	33.5	28	25	22	45	52	43	22	74	20	59	66	72	25.5	66	80	67.5	63	40	18	27.5	47	43	68	81.5	23
PLATE1	1	HC-001K	11061	3324	4484	695	6341	4779	261.5	213	14607	7940.5	147382.5	121311	2330	17663	3941	12387.5	64734	28071	615	78192.5	49276	4495.5	160	976	7133.5	2390
PLATE1	1	HC-002K	1953.5	1261	726.5	1220.5	709.5	701.5	11692	190	6065	1093.5	150808.5	193606.5	25727.5	20289.5	4278	27372.5	118418.5	11519.5	539.5	140525.5	52919.5	3247.5	161.5	538	67840.5	61373.5
PLATE1	1	HC-003K	1412	666	145	213	169	200.5	230	209	349	329	156947	68346	2134	4532.5	658	3870	19927	2469	402	176381	106985.5	276	158	1040	65513	10068.5
PLATE1	1	HC-004K	226	70.5	-42	-38	-11	167	3496.5	12	270	227	4914	23407	112	17420	19625.5	26309	98949.5	2924.5	344.5	95362	39882	410	197	250	213	10433
PLATE1	1	HC-005K	2923	2270	817.5	591	1052	879.5	388.5	394	1600	1280	2561	52878	811	18512	2669	15423	81783	10269	451	343	3290.5	703	111	282	408	1951.5
PLATE1	1	HC-006K	127086.5	81843	81626	21039	100066	80118	411.5	269.5	164389	112519	21302	123647	1485.5	41570	13292	78496	20662	1149	435	47260	179378.5	67390	177	561.5	762	9834
PLATE1	1	HC-007K	43607	21808.5	23293.5	5521.5	35883.5	24013.5	3014.5	257.5	75665.5	30491.5	153081.5	185254.5	12739.5	8268.5	1312.5	6699	107884.5	14786.5	406.5	75963	189847.5	20414.5	150.5	704.5	1309	3975.5
PLATE1	1	HC-008K	77481.5	49764.5	51215.5	28434.5	44474.5	44874.5	1226.5	252	118074.5	59373.5	130848	158359	5382.5	19991	9833.5	44269	141759	7736.5	753	145871.5	151904	43378.5	105.5	1448.5	1500.5	7029.5
PLATE1	1	HC-009K	3836	1419	294	127	284	306	5708	119	1142.5	773	93647	120312.5	1283	2445.5	12885	41880	133566	102672.5	396	149743	193855	762.5	107	1150	1208.5	8344.5
PLATE1	1	HC-010K	13579	2325.5	4549	3449.5	7497.5	4824	860	286.5	60487.5	9523	139491.5	98373	1914	24705	48891.5	52970	173012.5	37775	575	101195.5	136441	11623.5	179	3251.5	16204	91084
PLATE1	1	HC-011K	10685.5	14835.5	11036	9106	5296	8966	132	133	86606	9277	79408	113683	12018	27801	2083	1977.5	74404	11482	437	96762.5	97276.5	26990	133	608.5	32063	1461
PLATE1	1	HC-012K	2455	6902	1299.5	4729	986.5	957	57	41	39577	3114	50945.5	19618	1094	2808	1211	30700.5	75749	1796	519.5	32860	61205	8184	113	192	13401.5	6745.5
PLATE1	1	HC-013K	26610	4072.5	18338	15347.5	15106.5	14140	26.5	19.5	50419.5	22702.5	142334	121894.5	1867.5	981.5	327.5	535	59491.5	1035.5	926	126098.5	14742	40137	147.5	203.5	3850.5	6172.5
PLATE1	1	HC-014K	1371.5	1603	3360.5	78	79	1526	75.5	67	182	784	30887.5	47328.5	381	2220	7140.5	54629	75034	2178.5	110	56263	49590.5	148	74	378	11484	48722
PLATE1	1	HC-015K	368	21256	136.5	126	148	276.5	3151	120	774.5	228.5	45374.5	44346	1622	10706	75696.5	101220	88104	34795	1020	72452	70738	275.5	120	2058.5	11168	53874.5
PLATE1	1	HC-016K	34481	14738	35669	11646.5	27911	28254	210	184.5	22313	21559	12017	22450	621	13917.5	676	5872	27134	8272	127.5	8518	14787	17240.5	80	482	3611	12329
PLATE1	1	HC-017K	731	5803.5	257.5	1122	149	304	-8	-59	2958	567	35766	99494.5	1352	1858.5	2178	16229	40039	3347.5	383.5	71892	1749	2486	177	303	7778.5	1592
PLATE1	1	HC-018K	464.5	383	-10	-47.5	79.5	58.5	-45.5	-36.5	4359.5	94.5	24884.5	34835.5	444.5	5265	822.5	24507.5	56714.5	1708.5	123.5	90132.5	19537.5	159.5	307.5	665.5	2318.5	51345
PLATE1	1	HC-019K	18287	4764	6996	913.5	11344	6536	4907	34.5	17362	11196	49032	62091	5030	889.5	2095	13524	32683	41388.5	102	45593	41686	10651	107	340	524.5	298
PLATE1	1	HC-020K	5824.5	5566	2424	5780	1298	2103	94.5	64.5	15913	3850	27953	38247	14042	3741.5	766	13449	54517	29164	227	35688	18527.5	7598	95	201.5	244.5	807
PLATE1	1	HC-021K	47554.5	19917.5	38186.5	15180.5	53507	32405	57.5	45.5	44332.5	48903	5540.5	17358.5	287.5	3132.5	17747	18249.5	38597.5	1085.5	117	29366.5	23584.5	32793.5	110.5	268	401.5	1158.5
PLATE1	1	HC-022K	3505	196	125	103.5	126.5	128.5	89	58.5	618.5	397	56424	79971	3687.5	6742	761	7611	62125	8924.5	151	55339	32763	147	164	404	48312.5	26845
PLATE1	1	HC-023K	375.5	285	331.5	298.5	185.5	372	76	82.5	289	810.5	52809.5	112322.5	1462.5	1139	1674.5	20888	46994.5	9458	192.5	66759.5	50764.5	246.5	122.5	231.5	16478	58682
PLATE1	1	HC-024K	4063	8043	1665	5155	1336.5	1256	28.5	60	14440	1972	59088	29223	252	10799	426.5	278	69930.5	5155	127	60094	72890	11731.5	413	91.5	1998	795
PLATE1	1	HC-025K	34514	13325	48087	17216	35359.5	33553.5	118.5	50	22403	37324	24539.5	18221.5	723	3922.5	1424.5	10635	43608	22140.5	240	18587	23854	35062	127	230	15079	11313
PLATE1	1	HC-026K	27601.5	4956.5	22369	18724	30138	20621	145	161	27579	20975	15386	26368	1178	7440	12597.5	22083.5	25830.5	1229	562	19227	21135	20175	207	1038	2272	8188
PLATE1	1	HC-027K	29151	4722	14800	12499.5	10285	11592	831	25	50653.5	20697	57188	100272	619	23302	286	272.5	101060.5	2675	151	22114	47180	24055.5	188	77	21199.5	25107
PLATE1	1	HC-028K	20360	19423.5	27958	5788.5	24108	17001.5	137	37.5	18350	17412.5	12180	15174	2506.5	10972	19012	10590.5	29637.5	179	522	11080	12672.5	14146	159	91.5	255	2608.5
PLATE1	1	HC-029K	938	250.5	115	106.5	90	107	60	73	518.5	241.5	10592.5	107133.5	811	10799	1013	52922	109395.5	56200.5	358.5	48648.5	32814	134.5	136	737	250	39440
PLATE1	1	HC-030K	343	121	87	349	112	131	98.5	50	318	254.5	38824	56899	2443	9060	28656	32106.5	51129.5	7688	324	32838	30358.5	432	112	389	3060	41372.5
PLATE1	1	HC-031K	1037	380	2469	443	523	1274	176	90	890	1175	176638	183915.5	10100	13002.5	1967	999.5	162608	63862	1092.5	1493	1141	604	358	2050	75812.5	103244
PLATE1	1	HC-032K	5635	6943	1026	232	5719.5	1219.5	38	35.5	28910	4671	391	27128	72	1673	720.5	10335.5	102510	245	109.5	-4	62	2858	155	148	137	29664
PLATE1	1	HC-033K	16687	21209	9062	10871	7367	6977	411	68	38849	10590.5	140223	178873.5	27241.5	10590	449	756	143731	85109	265	53850	123051.5	21346	133	1578	4138.5	2552
PLATE1	1	HC-035K	9799.5	9868.5	4254	1568	6096.5	3309.5	117.5	41	22013.5	6061.5	82257.5	117138	13988	3026.5	537.5	13500.5	114910.5	12895.5	184.5	91055	67348.5	14796.5	116.5	334	6570.5	27178
PLATE1	1	HC-036K	102425	18394	79849.5	8661.5	83837	61215.5	126	146	121334	88441	59524	101351	5669	28517	3146.5	13101.5	83619.5	41062	341	85482	109794	49093.5	137	581.5	70812	42729.5
PLATE1	1	HC-037K	3186.5	17471.5	695.5	3151	328.5	638	91.5	94.5	23960.5	1037	46410.5	81828.5	573	40058.5	1056.5	783	108163	952	261.5	83222	26028.5	2799.5	157.5	247	252.5	14075.5
PLATE1	1	HC-038K	11214	270.5	377.5	111.5	319.5	292.5	252.5	72.5	903.5	982	17337.5	75788	688.5	17497.5	3767.5	36257.5	165542.5	34110	852.5	27049	94616.5	1071.5	142.5	4625	704	68202
PLATE1	1	HC-039K	901.5	1176.5	37	-47	74	68	333.5	-65	1705	1957	5078	53384	466	31950.5	3161	21028	34304	6070	3661	131645	47820	3207	268	1904	1200	4316.5
PLATE1	1	HC-040K	816	366	386	241	495	424.5	58	358.5	1732	397	29382	104422	1542	9190	13064.5	34432	87273	20974	472	95179	152704	489.5	277	412	3905	1165
PLATE1	1	HC-041K	27679	13993	32786	4570	27908	24663	515.5	19	38144	22995	14963	32341	2826	8714	18014	21144	27908	1601	89	23109.5	28467.5	25359.5	175	1673	1538	397.5
PLATE1	1	HC-042K	40953	44026.5	23632.5	9338	26226.5	21896	165.5	47.5	57439.5	26409.5	29265.5	85202	1355.5	3959	6820.5	8257.5	67608	6652.5	152	51498.5	49076.5	18766	142.5	261.5	6242.5	3075
PLATE1	1	HC-043K	10844	8877	12051	2567	14879.5	8304	89.5	61.5	23718.5	10226	7901.5	12180	412	3601	7035	9333	13725	5186	107.5	234	680	6593	91	118.5	130.5	11390.5
PLATE1	1	HC-045K	11027.5	13333	9913	9892	2775.5	6006	24	42	32008.5	8356	15704	55430	403	27427	1843.5	34750.5	19509.5	1648	178.5	3757	409	20081	210	139.5	2621.5	127065
PLATE1	1	HC-047K	72226.5	5565.5	46588.5	4009	58242	39059	440	209.5	64788.5	42703.5	31279	44954.5	1522.5	20596.5	7801.5	22413	73780	4158	142.5	42098.5	45743.5	29234	185.5	191.5	11388.5	9281
PLATE1	1	HC-048K	66373	9106	31595.5	2579.5	50150	18914	138	242	82391	61415	52709	70577.5	2809	18628.5	16139	32053	55817	46974	535	60192.5	43935	34063.5	166	1005	35068.5	836.5
PLATE1	1	HC-049K	1000.5	110.5	74.5	217	112.5	142.5	3690.5	63.5	327	1670	32995	67966.5	2762.5	24323.5	20667.5	41506.5	69474.5	30858.5	350.5	29875.5	34331.5	1704.5	103.5	383	5069.5	61328.5
PLATE1	1	HC-050K	1104	234.5	262.5	166.5	191	355.5	136	253	696	493	128824	80017	1505	43296.5	2979	9725	110156	4878	589	130732	135702.5	961	301	375	12465	5431
PLATE1	1	HC-051K	14131	38064.5	6109	1975.5	5679	3876	84	162.5	13151	7657	12430	25920	454	1349	3585	29929.5	91613	6883	194.5	47376	27747.5	11388.5	198	80.5	1355.5	6763
PLATE1	1	HC-052K	34542.5	1677.5	18227.5	2868	22363	18227.5	50	11	27939	28007	15161	19187	1685	1862	215	7277	34222	272.5	91	13232	12607.5	17953	144	117	191	17119
PLATE1	1	HC-053K	816.5	199	26	220.5	907	123	78	64.5	506	781	1808.5	34085	403	18182	16605	85406	128319	85280.5	1187	117.5	1259	1385	167	1072	599	54753
PLATE1	1	HC-054K	38662	18520	39793	12372	44340	45985	5262	316	43266	40707	32961	47333.5	833	16931.5	21947	19228	30527	2390	420	20976	14423	27613.5	126	192.5	196	1326
PLATE1	1	HC-055K	12318	5922	16295	6988.5	9105	10205	1274	37	10587	6306	4328	11015.5	435.5	3740.5	6022	6463.5	13949.5	3044	61	6524	7257	7213	114	160	167	7002
PLATE1	1	HC-056K	29521.5	13267.5	36925	17308.5	31327	29716	168	49	23854.5	21855	18348	23923	604	5975.5	1617	17800	24472	13213	143	21638	23558	29761.5	92	224	3490	1126
PLATE1	1	HC-057K	28904.5	8833.5	22038	11979	25511	24905.5	84	61.5	27750.5	23854.5	13877.5	31772	1466	5269.5	24779.5	28939	33029	6520.5	389	18976	12309	15821	218	71	394	9926
PLATE1	1	HC-058K	38743.5	22280.5	27433	12400.5	17402	17528	233.5	64.5	37738.5	24359.5	14598.5	32083	1155.5	2625.5	1988	12168.5	38675	2921	233.5	17870.5	13506.5	28598.5	352.5	265	542.5	14405.5
PLATE1	1	HC-059K	30363	11966	9818.5	849	20012	7515	47	25	51568	22297	1271	35230	331	5495.5	1999.5	19658.5	42599.5	6130	140.5	47318	43924.5	13855	210	229	233	18070
PLATE1	1	HC-060K	1460	212.5	183	206	374	237	46.5	60.5	841	578.5	34414	61228.5	3800	6707	32848.5	42400	65535.5	1337	127.5	46741	31066	385	261	366	17105	56750
PLATE1	1	HC-061K	3502	2094	1591	1989	11055	1291	1226	68	23237	1093.5	92632	35096	364	12345	1740	4164	52370	16485.5	348	74420.5	83606	3289	139	259	11819	3106
PLATE1	1	HC-062K	48602.5	18372	40673	5911.5	44215	34035.5	64	48	59799	49631	2412	46717	242	961.5	2594	24587	43986.5	676	163	3481.5	38046	24541	91	126	193	8761
PLATE1	1	HC-063K	48555	20323.5	19832.5	2355	32811	16896	5147	34	70788	33337	2876	78602	267	10160.5	339.5	10082	46909	5510.5	64	1165.5	16907	16667.5	93	497	156	4060
PLATE1	1	HC-064K	142	77.5	77	55.5	46.5	146.5	117	42	244	64	35113.5	70759	7865	4876	1020.5	19369	78391	1625	91	64155.5	55861	103	76	768	10664	56112.5
PLATE1	1	HC-065K	7428.5	9515	4184.5	642.5	2788.5	4304.5	23702.5	1423.5	19223.5	7349.5	15109.5	30477	354.5	29963	4295.5	14894	74132.5	44473	1149	38965.5	50413.5	12879.5	130.5	1070.5	980.5	10709.5
PLATE1	1	HC-066K	639	1349	251	133	178	406.5	158	29.5	455	548.5	75581.5	101939	722	64500	19793.5	18902	67881	3066.5	869	57393	49144	1438	166	529.5	9749	5691
PLATE1	1	HC-067K	10521	10176	9116.5	8681.5	5282	5330	43	24	41310	12307	51250	22436	256	2106	3025	12913.5	69987	610	136	38225	39196.5	24995	117	149	2545	55614
PLATE1	1	HC-068K	39636	724	16786	7843.5	23069.5	14575	67	23	41967	35340.5	6590.5	52397.5	1454	5227	655	16615	42630	17425.5	135.5	27069	32324	14320	100	113	960.5	5532
PLATE1	1	HC-069K	73456	23666	41717.5	9208.5	51634.5	31526	180	26	111970	57347	57393	119487.5	1340	6872.5	3460	24271.5	119339	3071	95	61574	75513	21312.5	98	127	813	52651.5
PLATE1	1	HC-070K	51562	10304	36492.5	11636	72035.5	43004.5	930	43	53241.5	27090	31648.5	21925	218	20349	2855	21080	56772	4078	251	29911.5	38777.5	21126	102	292.5	5655	24370
PLATE1	1	HC-071K	24004.5	23330.5	14840.5	16372.5	11727.5	14032.5	1023	183.5	44923.5	14979.5	2144.5	66448.5	723.5	47277.5	5100.5	58382.5	164680.5	63181	749.5	120968.5	112696.5	45449.5	136.5	555.5	594.5	16521.5
PLATE1	1	HC-072K	13057	1142	3736	207	4153	4046.5	205	131	8482.5	5552	20641	67723	727	492	1939.5	7426	53773	55909.5	322	105780	61131	4148	153	482	10383	6623
PLATE1	1	HC-073K	5548	6973	3406.5	6814.5	2460.5	3924.5	180.5	94	18695.5	2848.5	6925.5	175561.5	1726.5	2375.5	6038.5	15016.5	4848.5	9900.5	1243.5	156709.5	140029.5	15347	132.5	1566	12418	41157.5
PLATE1	1	HC-074K	1482	261	3083.5	1025.5	1412	1497	106	79.5	2650	253	40568.5	69234	970.5	822	6201	4852.5	63133	3250.5	342	1108	180376	510	116	749.5	20083	1116
PLATE1	1	HC-075K	10224.5	8855	3245	265.5	4298	3006	661.5	219	16303	5440	161108	66623	1830.5	1280.5	7518	6994	34450.5	8260	722	148609.5	151534	5865	190	525.5	2815	9607
PLATE1	1	HC-076K	8708	7540	1914.5	2044	1195	1729	53	53	15826	3810	47879	89203	22767	33141	1333	877	79023.5	2142	548.5	80989	63405.5	11931	129	201	1081	33301
PLATE1	1	HC-077K	43239.5	6610.5	19098.5	667.5	20195	15703.5	79.5	30.5	30843.5	28901.5	882.5	28604.5	213.5	23223	1555.5	25793.5	74726.5	8780	379.5	107048.5	61462.5	20664	95.5	185.5	582.5	23942.5
PLATE1	1	HC-078K	9341	8481	4876	3504	4328.5	4067.5	357	57	21730	5765	35211.5	61992	2042	13320.5	13968.5	29065	108194.5	15933	203	82248	57696	10215.5	69	137.5	263	1320
PLATE1	1	HC-079K	56976.5	6713	20005	2951	54211	19457	60	62	62186	40604.5	140082	56702	1520	11150.5	1254	21582	156579.5	3044	160.5	128553.5	64825.5	28082.5	103	172	1506	6079.5
PLATE1	1	HC-080K	85333.5	19936.5	51332.5	5646.5	52292.5	48522.5	730.5	166.5	78250.5	59284.5	3903	48156.5	364.5	3430.5	2480.5	43700.5	96370.5	3656.5	1257.5	115883.5	122145	38502.5	125.5	254.5	2248.5	74251.5
PLATE1	1	HC-081K	135260	23729	92484	14565.5	96106	77632	4338	62	141018	112478	77952	102858.5	454	4278.5	28779	41140.5	138162	2706	226.5	112707	124794	55787	81	315	17232.5	34971
PLATE1	1	HC-082K	4889	3205	2855	5848.5	1706	1801	5237.5	44.5	39616	2607	121156.5	19611	156	3585.5	2755	39822	52664	7400	187.5	105596	101814	7076	97	190	401.5	365.5
PLATE1	1	HC-083K	8653.5	195	72	181.5	136	126	70337	474.5	191.5	2167	45567.5	63505	1390	12875	4933	27859	52834	1738.5	363	31046.5	171448	496	87	210.5	3237	11147
PLATE1	1	HC-084K	34076.5	307.5	23633.5	4442	26216.5	16128	91.5	66.5	41982.5	29689.5	14570.5	36315.5	846.5	1084.5	20389	21543	32991	1768.5	411.5	5206	23325.5	25953	61.5	504	4252.5	25759.5
PLATE1	1	HC-085K	1236.5	135.5	226	449	204	167	75.5	38	2110	612	40233.5	84608.5	3855.5	422.5	38177	46060.5	62718	6085	201	35092	43135	805	74	332.5	694.5	17977.5
PLATE1	1	HC-086K	453	734	174	198.5	282	304	366	90	903	193	12270	41645	389	414	3684.5	19161	62187	97867.5	1056	102609	21514	403.5	79	348	1793	7282
PLATE1	1	HC-087K	15943	162	2880	385	12845.5	4472	495	32	11874	6476.5	16198	31241	2070	23883	3706	5482	12971	5073	162.5	9835	11137	6190.5	64	914	1556.5	947.5
PLATE1	1	HC-088K	8907	1576	5347	5287.5	3223.5	3641.5	14960	19	26660	5125	55782.5	78210	432	4036.5	1886	28580	67847.5	6374	264	61095	49579	15717	97	275	32281	48208
PLATE1	1	HC-089K	15599.5	1828.5	2362	2288.5	1154.5	2133.5	1683	-15	14022.5	5683.5	25179.5	83755.5	1679	1246.5	16252.5	39038	61807.5	3624	326	51319.5	50954	3493.5	138.5	162	293	703.5
PLATE1	1	HC-090K	6219.5	81.5	3790	2413	1456.5	3373	60	20	14143.5	3332	45486	106439	1148	5106	35649.5	46914	64395	3023	220	59642	14057	2901.5	88	139	216	2809
PLATE1	1	HC-091K	10281	327	3452	338	6035	2542.5	12429	24	13813	9167.5	46906.5	65963	4264	27403.5	2914	26512	14845.5	1624	155	56251.5	65175	5464.5	85	663	425	7204
